Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.819877583,-2.547702026,-14.15381699,1.032103729,14.41827171
2.829890583,-1.883533173,-12.42356506,1.340163116,12.63679957
2.839903583,-2.330653381,-9.804012451,2.368824005,10.35190478
2.849917583,-3.574866028,-6.896608429,3.940555573,8.710387658
2.859930583,-4.746180267,-5.905070343,5.22323822,9.202081308
2.869944583,-5.935606842,-5.173242188,4.506528625,9.072081545
2.879957583,-6.845564575,-4.780159607,2.863545227,8.826753168
2.889971583,-7.4265065,-4.995411987,0.756975861,8.9822131
2.899984583,-7.724836121,-5.993985443,-1.149309998,9.844890454
2.909998583,-7.883057098,-7.411238251,-2.060315552,11.01426084
2.920011583,-7.136559448,-8.245303802,-2.296524353,11.14403606
2.930025583,-6.111042023,-8.510103149,-2.555934906,10.78422429
2.940038583,-5.424719238,-7.699987793,-2.24069046,9.681843036
2.950051583,-5.294340363,-7.495962067,-2.02888092,9.39871507
2.960065583,-5.359155579,-7.285799103,-2.701282654,9.439297911
2.970078583,-6.056106262,-7.038513336,-2.960693207,9.745911825
2.980092583,-6.913972321,-6.636449432,-2.961142273,10.03064494
2.990105583,-7.361242218,-6.193670197,-1.848056946,9.796160063
3.000119583,-7.515271912,-6.248456268,-0.501906281,9.786441006
3.010132583,-7.100484467,-6.959926758,0.81550415,9.976096789
3.020146583,-6.56534729,-7.270530853,1.255888367,9.876318115
3.030159583,-6.205645294,-7.698640594,1.513502655,10.00348893
3.040172583,-5.936055908,-7.645052032,-0.247435455,9.682190074
3.050186583,-4.221970367,-5.792504425,-2.957849121,7.754160994
3.060199583,-1.437011719,-4.080215149,-5.069358215,6.664199206
3.070213583,-2.123184814,-5.715564423,-4.670288086,7.680311272
3.080226583,-3.837270355,-7.026238861,-2.841091919,8.494967899
3.090240583,-5.054239655,-7.815248108,-2.340532837,9.596954487
3.100253583,-6.438261566,-8.45741272,-1.029858398,10.67893488
3.110267583,-7.785160675,-9.538913727,-1.889969788,12.45678882
3.120280583,-7.318131866,-9.812694397,-1.714684296,12.36058929
3.130294583,-6.255940704,-8.944350128,-1.487456818,11.01593033
3.140307583,-5.449268188,-7.492668915,-1.961221619,9.470005359
3.150320583,-4.377946014,-5.674699402,-1.835483093,7.398487872
3.160334583,-3.807631989,-4.554728394,-1.489253082,6.120578963
3.170347583,-3.980971527,-4.331991577,-1.472637634,6.064894634
3.180361583,-4.399201813,-4.454586639,-1.300345917,6.394311395
3.190374583,-5.290897522,-5.094206543,-1.149459686,7.434096748
3.200388583,-6.558611298,-6.591393127,-1.822310486,9.475371287
3.210401583,-7.571105804,-8.125403137,-2.527643738,11.39003082
3.220415583,-8.148305511,-9.087452545,-2.465971985,12.45221644
3.230428583,-7.90281601,-9.232051849,-1.598226471,12.25722685
3.240442583,-6.133046265,-7.153623962,0.571960602,9.440112881
3.250455583,-5.977669373,-6.246510315,0.297880554,8.651020464
3.260468583,-6.477929077,-4.008214874,-2.156715088,7.917118894
3.270482583,-7.072193298,-2.473456421,-3.835623779,8.417001514
3.280495583,-6.581813049,-2.014211426,-3.735931091,7.831634044
3.290509583,-3.65420105,-1.65570694,-0.836310883,4.09804425
3.300522583,-3.00949173,-3.958967285,-4.580774231,6.76120958
3.310536583,-1.717827759,-6.898105316,-3.72560257,8.025889587
3.320549583,-0.992735596,-8.548872528,-1.28358078,8.701512804
3.330563583,-1.569186859,-8.947343903,-1.667532349,9.235690253
3.340576583,-4.008963318,-9.481882324,-3.45646225,10.85932827
3.350589583,-6.627767487,-10.96005844,-2.049388275,12.97112852
3.360603583,-6.955136719,-11.43846359,2.843636627,13.68570953
3.370616583,-6.864275665,-10.95751373,-0.32991394,12.93422711
3.380630583,-6.623426514,-10.10338989,0.463286591,12.08978497
3.390643583,-7.370672607,-10.13617172,0.553848267,12.5449408
3.400657583,-7.752079468,-11.40493332,0.082478485,13.7903605
3.410670583,-6.201154633,-11.29296616,0.584534454,12.8967858
3.420684583,-5.584437103,-11.02337677,1.238973541,12.41917182
3.430697583,-5.305866394,-11.16797607,-0.806971893,12.39060577
3.440711583,-4.531526642,-11.25479553,-3.578608246,12.64956889
3.450724583,-3.49268692,-10.12015503,-5.522465973,12.04632849
3.460737583,-3.065625,-10.23391846,-5.523064728,12.02644534
3.470751583,-3.381318512,-12.14948502,-4.252506866,13.30891114
3.480764583,-3.117716675,-13.34265381,-3.969146118,14.26536676
3.490778583,-2.068099365,-11.00331848,-0.074395294,11.19623094
3.500791583,-2.756068726,-8.408763885,1.005908203,8.905901202
3.510805583,-4.207450562,-6.936126251,-0.122295685,8.113411356
3.520818583,-5.892047424,-6.591542816,-1.828298035,9.028141185
3.530832583,-8.386310577,-10.57386154,1.183588715,13.54760626
3.540845583,-10.23361908,-11.82331329,-2.503693542,15.83622992
3.550859583,-9.101972351,-8.596323853,-7.213349762,14.44905185
3.560872583,-6.440057831,-7.286846924,-8.97099472,13.2306927
3.570885583,-5.075944519,-7.957602081,-7.080426178,11.79919821
3.580899583,-5.449866943,-9.034013672,-2.870131531,10.93398865
3.590912583,-5.924679565,-9.147926788,-1.238674164,10.96907955
3.600926583,-5.395829315,-6.567891998,-0.865649872,8.544093223
3.610939583,-4.85470459,-4.683610382,-1.238225098,6.858393708
3.620953583,-4.714895325,-4.299060059,1.288520508,6.509411679
3.630966583,-4.815785522,-5.765710144,2.875370636,8.043815013
3.640980583,-4.487368469,-6.090684357,1.972298584,7.818111883
3.650993583,-3.279081116,-5.220094757,0.847836914,6.222587056
3.661006583,-2.447111206,-4.424499207,-1.061891785,5.166445649
3.671020583,-2.871778107,-4.129612427,-0.42706192,5.048087774
3.681033583,-3.37338501,-4.945865021,0.244741058,5.991761462
3.691047583,-4.254752197,-6.050717468,-0.299078064,7.402941701
3.701060583,-4.789889374,-7.009473724,-0.983005829,8.546464916
3.711074583,-5.497318268,-8.521329803,-1.481469269,10.24833259
