Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.997941417,0.938847656,-0.364791412,1.212628326,1.576380396
4.007954417,-1.51754425,-1.584455109,0.22932312,2.205907441
4.017967416,-3.377276917,-2.532134399,-0.626896362,4.267400032
4.027981417,-4.965174866,-3.248843994,-1.374741211,6.090801437
4.037994416,-5.771847382,-3.471580811,-1.473535767,6.894737354
4.048008417,-5.331014099,-3.76646759,-0.50669632,6.546963464
4.058021416,-4.807253265,-4.107757874,0.725990295,6.364779699
4.068034417,-4.728966064,-4.182602234,1.88622757,6.58901631
4.078048416,-5.038971405,-4.223616943,2.471660156,7.024192255
4.088061417,-5.889802094,-4.170477448,2.027833099,7.49631629
4.098074417,-6.640491028,-4.22167099,1.035845947,7.936725009
4.108087417,-7.449857941,-4.286186829,-0.385747833,8.603521503
4.118101417,-8.343499603,-4.639003143,-2.026186523,9.759086413
4.128114417,-8.957373047,-5.29928009,-3.270698547,10.90937076
4.138127416,-9.521250458,-5.783373413,-3.13343399,11.57238207
4.148141417,-9.833950195,-5.992937622,-1.633553009,11.631439
4.158154417,-9.715396729,-6.057902527,0.596509552,11.46485675
4.168167416,-9.548493805,-6.239624634,2.983146515,11.79007263
4.178181417,-9.366322632,-6.637197876,4.508474579,12.33315606
4.188194416,-8.910071411,-6.70695282,4.885839844,12.17555008
4.198208417,-8.44917984,-6.586004333,4.394711151,11.57918733
4.208221416,-7.72603363,-6.625522156,3.252586212,10.68496404
4.218234417,-6.706204376,-6.382128296,2.068099365,9.485872322
4.228248416,-5.449268188,-5.698499908,1.228794708,7.979809611
4.238261417,-4.266876984,-4.984035645,0.688418427,6.597027393
4.248274417,-3.350033569,-4.357588348,0.206420746,5.500355503
4.258287417,-2.683769073,-3.603157196,-0.331859894,4.505051521
4.268301417,-1.666035461,-2.915786591,-1.024469604,3.510986125
4.278314417,-0.744701385,-2.493664398,-1.998045044,3.281025188
4.288328417,0.525706787,-2.244732056,-3.134781189,3.891277776
4.298341417,2.385289764,-1.404529266,-4.161196747,4.997786319
4.308354416,3.981420593,-0.072748718,-5.150339813,6.510222923
4.318368417,5.350623322,1.058748322,-6.084846497,8.171626204
4.328381416,7.167095947,1.52577713,-6.723717957,9.945031087
4.338394416,9.605076141,1.176253967,-6.654711456,11.74420051
4.348408416,11.91836563,0.464334412,-5.185217285,13.00574965
4.358421416,13.95218628,0.401465149,-2.76145752,14.22850392
4.368434417,17.03816895,1.094523926,-0.75233551,17.08985642
